transaction_id,account_id,txn_date,txn_type,amount
2649,524,2023-04-10,fee,-1680.14
2650,525,2023-08-15,fee,-4044.16
2651,525,2025-01-15,fee,5680.5
2652,526,2024-08-25,dividend,1311.47
2653,526,2024-07-08,fee,835.59
2654,526,2023-12-18,deposit,108.94
2655,526,2025-04-22,fee,1665.75
2656,526,2025-05-24,dividend,6138.57
2657,526,2024-06-29,withdrawal,5465.88
2658,526,2023-09-19,dividend,1044.07
2659,526,2024-10-08,deposit,2298.08
2660,527,2023-08-01,deposit,6220.16
2661,527,2023-11-08,fee,-622.65
2662,527,2024-04-07,fee,5117.52
2663,527,2023-06-09,deposit,4372.94
2664,528,2024-08-01,fee,1472.96
2665,528,2025-02-08,deposit,9600.36
2666,528,2023-08-29,dividend,629.27
2667,529,2024-01-23,withdrawal,4106.83
2668,529,2023-04-10,deposit,936.25
2669,529,2023-04-24,withdrawal,3561.18
2670,529,2025-06-04,withdrawal,-2613.24
2671,529,2024-07-17,dividend,1127.74
2672,529,2024-03-04,withdrawal,8506.88
2673,530,2025-02-27,fee,447.62
2674,530,2024-11-11,deposit,8271.37
2675,530,2024-05-29,fee,3034.41
2676,530,2023-08-19,dividend,7885.85
2677,531,2023-10-21,dividend,7392.08
2678,531,2023-06-10,dividend,8858.66
2679,531,2024-02-14,withdrawal,-673.88
2680,531,2025-02-20,fee,1960.32
2681,531,2024-11-30,withdrawal,8609.21
2682,532,2024-03-04,dividend,1154.41
2683,532,2024-09-25,deposit,-1637.11
2684,532,2024-09-05,deposit,3558.77
2685,532,2023-01-24,dividend,-124.7
2686,532,2023-06-20,withdrawal,3539.59
2687,533,2024-01-15,deposit,-4659.21
2688,533,2024-07-19,dividend,2670.03
2689,533,2025-05-20,withdrawal,8698.1
2690,533,2024-01-13,dividend,5845.9
2691,533,2023-06-29,withdrawal,2082.53
2692,534,2023-11-27,withdrawal,-3010.25
2693,534,2023-02-01,deposit,-1894.89
2694,534,2024-04-15,dividend,-1324.3
2695,534,2023-09-05,dividend,6951.3
2696,534,2024-05-27,dividend,4620.69
2697,534,2025-06-12,fee,8802.34
2698,534,2023-09-08,withdrawal,1933.18
2699,535,2025-02-05,deposit,-4515.16
2700,535,2025-06-06,dividend,2796.51
2701,536,2023-03-14,dividend,6745.64
2702,536,2025-01-03,fee,3060.12
2703,536,2024-03-25,deposit,2212.11
2704,536,2023-10-27,deposit,7174.94
2705,536,2024-01-08,deposit,991.44
2706,537,2024-03-14,dividend,6811.35
2707,537,2023-05-30,deposit,7706.06
2708,537,2025-01-09,deposit,-2465.7
2709,537,2024-11-03,dividend,97.52
2710,537,2025-03-25,withdrawal,2238.87
2711,537,2023-04-10,fee,-49.61
2712,538,2024-04-14,deposit,8487.93
2713,538,2025-02-09,dividend,-1329.07
2714,538,2023-12-17,fee,-570.62
2715,538,2023-12-05,dividend,6810.61
2716,538,2024-08-04,fee,-870.52
2717,538,2025-02-18,deposit,-2899.69
2718,538,2023-01-27,fee,-1684.68
2719,539,2024-12-31,fee,-631.73
2720,539,2024-08-04,withdrawal,4508.42
2721,539,2024-12-31,dividend,1597.94
2722,539,2023-06-08,fee,6156.0
2723,540,2023-05-31,withdrawal,4111.74
2724,540,2023-09-21,dividend,4551.43
2725,540,2025-05-21,deposit,-1825.07
2726,540,2023-06-01,fee,3763.52
2727,540,2024-01-08,fee,5817.09
2728,540,2024-05-03,dividend,4276.9
2729,540,2023-12-19,withdrawal,4657.77
2730,541,2024-06-19,fee,615.44
2731,541,2024-10-25,dividend,-2463.19
2732,541,2023-06-29,dividend,2259.98
2733,541,2023-01-15,dividend,5031.17
2734,541,2023-12-17,deposit,-1627.62
2735,541,2023-08-18,withdrawal,-2748.67
2736,542,2024-10-27,deposit,-2045.87
2737,542,2024-04-15,dividend,3541.12
2738,542,2025-05-10,deposit,6193.85
2739,542,2025-01-29,withdrawal,-1962.05
2740,542,2024-02-13,deposit,4396.03
2741,542,2024-06-03,fee,-3992.03
2742,543,2025-03-28,deposit,-4160.38
2743,543,2023-09-08,withdrawal,-1158.92
2744,543,2024-12-07,withdrawal,9045.0
2745,543,2023-08-22,withdrawal,5344.56
2746,543,2023-07-01,dividend,-4396.51
2747,543,2024-07-19,fee,-837.85
2748,544,2025-01-20,withdrawal,7460.39
2749,544,2023-05-16,deposit,2838.37
2750,544,2023-08-01,deposit,-1586.21
2751,544,2024-04-20,dividend,-3525.95
2752,544,2023-11-23,deposit,6850.24
2753,544,2023-07-21,deposit,2174.49
2754,544,2023-03-27,dividend,2140.54
2755,545,2024-09-04,withdrawal,2308.46
2756,545,2024-08-18,deposit,1446.33
2757,546,2025-03-07,dividend,4639.41
2758,546,2023-01-01,dividend,-1223.78
2759,547,2024-05-19,fee,4466.92
2760,547,2024-06-03,fee,2249.19
2761,547,2024-10-22,fee,-505.44
2762,547,2023-12-16,withdrawal,-870.67
2763,547,2024-10-02,fee,1600.66
2764,548,2024-05-14,withdrawal,-4902.24
2765,548,2024-05-22,dividend,-2553.04
2766,548,2025-02-17,deposit,1480.22
2767,548,2023-04-07,fee,8879.43
2768,548,2023-12-17,dividend,4568.24
2769,548,2023-07-18,withdrawal,6681.88
2770,548,2023-08-07,withdrawal,-391.99
2771,548,2023-11-24,fee,6496.31
2772,549,2024-12-02,deposit,-499.08
2773,549,2024-08-07,withdrawal,5078.31
2774,549,2023-06-10,fee,-2121.44
2775,549,2025-03-15,dividend,-2423.34
2776,549,2024-09-16,withdrawal,4938.86
2777,550,2024-10-31,dividend,3928.44
2778,550,2025-03-09,dividend,5897.02
2779,550,2023-09-27,withdrawal,2079.73
2780,550,2024-01-15,fee,-2825.2
2781,551,2025-04-29,fee,6178.21
2782,551,2023-11-12,dividend,1379.47
2783,551,2025-02-19,dividend,1256.85
2784,551,2023-02-26,dividend,9530.2
2785,552,2024-04-12,withdrawal,6505.73
2786,552,2025-04-18,deposit,5565.08
2787,552,2024-11-08,withdrawal,5750.09
2788,552,2025-05-02,fee,602.13
2789,553,2025-03-20,dividend,736.1
2790,553,2025-03-27,withdrawal,-1775.3
2791,553,2025-05-26,dividend,-890.55
2792,553,2023-09-06,deposit,-2593.73
2793,554,2025-01-08,dividend,3894.1
2794,554,2025-03-10,deposit,4891.27
2795,554,2023-09-13,dividend,-797.86
2796,554,2023-03-02,dividend,-3478.4
2797,554,2023-10-10,fee,3068.44
2798,554,2023-10-19,dividend,-3334.54
2799,554,2025-02-06,withdrawal,-3890.17
2800,555,2025-04-24,dividend,-2723.41
2801,555,2024-08-26,withdrawal,-517.17
2802,555,2024-07-29,withdrawal,-3679.92
2803,555,2023-12-02,withdrawal,3591.0
2804,555,2024-07-24,fee,2965.41
2805,555,2024-12-07,fee,-4672.22
2806,555,2025-06-10,deposit,6788.51
2807,555,2025-05-23,fee,418.44
2808,556,2025-02-04,dividend,8268.78
2809,556,2023-11-25,withdrawal,2024.9
2810,556,2024-01-06,dividend,-4.82
2811,556,2023-09-19,fee,4054.25
2812,556,2023-05-24,deposit,-3212.14
2813,556,2024-03-13,dividend,944.62
2814,556,2025-03-28,dividend,-4279.53
2815,556,2024-06-08,deposit,602.12
2816,557,2023-02-02,dividend,9396.82
2817,557,2025-03-20,fee,3082.14
2818,557,2024-08-11,fee,6.29
2819,557,2025-01-22,deposit,-3866.71
2820,557,2024-07-25,deposit,6708.82
2821,557,2025-03-28,withdrawal,2702.51
2822,558,2024-08-10,deposit,8837.45
2823,558,2025-02-08,withdrawal,-3903.75
2824,558,2025-04-17,dividend,-847.03
2825,558,2025-01-26,dividend,-2716.92
2826,558,2023-03-16,fee,-2274.89
2827,558,2024-04-09,fee,2915.71
2828,558,2023-01-22,dividend,1021.99
2829,558,2023-01-07,fee,4355.35
2830,559,2023-01-09,deposit,-1621.55
2831,559,2023-06-04,dividend,-1117.21
2832,559,2024-08-21,withdrawal,5118.07
2833,559,2024-06-29,fee,1866.3
2834,559,2025-02-27,withdrawal,7322.87
2835,560,2023-07-13,withdrawal,6594.88
2836,560,2023-11-12,withdrawal,-2276.2
2837,560,2024-06-30,deposit,4028.82
2838,560,2025-03-09,deposit,-3090.15
2839,561,2023-12-02,deposit,8058.34
2840,561,2024-11-04,withdrawal,-1867.89
2841,561,2023-06-17,fee,1364.25
2842,561,2023-08-27,fee,9044.53
2843,562,2023-01-28,fee,-2940.32
2844,562,2023-05-07,dividend,7512.36
2845,562,2023-01-27,dividend,1659.29
2846,563,2024-01-25,withdrawal,-4261.79
2847,563,2024-02-13,dividend,-2020.43
2848,563,2024-08-27,dividend,7217.49
2849,563,2023-06-29,deposit,2600.55
2850,563,2023-06-16,deposit,6349.1
2851,563,2024-05-15,deposit,6109.63
2852,563,2025-02-06,fee,9930.36
2853,564,2023-08-04,withdrawal,9777.28
2854,564,2024-05-04,fee,-1170.73
2855,564,2024-04-12,deposit,-4757.82
2856,564,2025-04-02,dividend,1300.21
2857,564,2023-12-30,deposit,405.89
2858,565,2024-03-20,deposit,9189.11
2859,565,2023-08-23,fee,9995.6
2860,565,2024-10-28,deposit,4653.73
2861,565,2025-06-15,dividend,2070.42
2862,566,2023-02-16,fee,-2888.96
2863,566,2023-07-01,withdrawal,3468.69
2864,566,2024-06-15,withdrawal,-2663.63
2865,566,2025-02-19,dividend,-4415.14
2866,567,2025-06-06,withdrawal,6097.74
2867,567,2024-01-16,fee,4263.33
2868,567,2024-03-05,withdrawal,-2413.7
2869,567,2025-01-29,withdrawal,7141.26
2870,567,2024-01-09,withdrawal,8186.16
2871,567,2025-03-16,deposit,-2564.39
2872,568,2023-11-10,withdrawal,1054.81
2873,568,2025-05-11,fee,-1022.28
2874,568,2023-01-30,fee,6749.03
2875,568,2023-01-30,fee,8332.31
2876,568,2025-01-22,deposit,8080.42
2877,569,2024-07-06,deposit,655.55
2878,569,2023-06-11,withdrawal,-3498.27
2879,569,2023-08-17,fee,-3618.14
2880,569,2023-04-26,deposit,9530.96
2881,569,2024-03-01,dividend,7842.11
2882,570,2023-05-18,dividend,7853.74
2883,570,2023-11-15,deposit,2143.65
2884,570,2023-05-12,fee,-156.85
2885,570,2024-09-20,fee,5026.48
2886,570,2024-05-04,deposit,2392.03
2887,570,2023-05-09,withdrawal,-1710.33
2888,571,2023-08-19,withdrawal,4888.15
2889,571,2025-01-04,deposit,1057.58
2890,571,2023-09-13,deposit,-1606.65
2891,572,2023-12-03,fee,5656.91
2892,572,2024-11-15,dividend,3861.77
2893,572,2025-02-17,fee,8492.98
2894,573,2024-01-19,dividend,4918.03
2895,573,2025-02-04,deposit,8590.22
2896,573,2024-10-09,dividend,-4279.72
2897,573,2023-07-06,withdrawal,-4785.17
2898,574,2025-05-05,deposit,6921.58
2899,574,2024-02-11,withdrawal,-162.01
2900,574,2024-05-10,dividend,7865.21
2901,574,2024-10-05,withdrawal,8042.89
2902,574,2024-04-07,dividend,9890.48
2903,574,2024-09-28,dividend,-1057.93
2904,574,2023-05-01,dividend,6174.41
2905,575,2023-12-12,fee,9950.29
2906,575,2023-09-19,withdrawal,114.74
2907,575,2025-03-01,dividend,3233.51
2908,575,2024-11-15,deposit,7843.22
2909,575,2023-03-06,fee,6729.31
2910,575,2024-10-19,dividend,-4618.79
2911,575,2023-04-07,withdrawal,-1593.12
2912,576,2023-05-04,deposit,3256.97
2913,576,2023-05-10,fee,8099.6
2914,576,2024-04-08,fee,1542.46
2915,576,2025-06-06,deposit,9575.2
2916,576,2024-02-12,withdrawal,7300.4
2917,577,2023-05-26,withdrawal,7600.19
2918,577,2025-03-05,withdrawal,-4749.21
2919,577,2024-06-22,fee,4014.04
2920,577,2024-07-30,withdrawal,7898.89
2921,577,2025-03-30,deposit,2997.34
2922,577,2024-12-11,withdrawal,9207.45
2923,578,2024-01-19,withdrawal,-2618.75
2924,578,2024-10-12,withdrawal,4514.69
2925,578,2025-05-13,withdrawal,8959.73
2926,578,2024-07-07,withdrawal,9132.88
2927,578,2025-05-28,dividend,-1967.06
2928,578,2024-02-15,deposit,-552.55
2929,579,2024-05-02,dividend,2020.06
2930,579,2025-01-08,withdrawal,9072.15
2931,579,2023-03-18,deposit,-1230.06
2932,579,2023-08-02,fee,8845.78
2933,579,2023-03-02,deposit,6327.54
2934,579,2023-05-28,withdrawal,2213.98
2935,580,2024-02-05,withdrawal,6794.69
2936,580,2024-02-05,dividend,3871.25
2937,580,2025-05-04,withdrawal,256.11
2938,581,2023-05-24,fee,8389.58
2939,581,2025-01-13,deposit,6094.82
2940,581,2023-07-30,withdrawal,1650.72
2941,582,2025-02-17,fee,-87.96
2942,582,2024-06-17,deposit,-332.59
2943,582,2025-03-01,deposit,4428.19
2944,582,2023-08-26,dividend,4906.32
2945,582,2025-04-21,fee,-3127.03
2946,582,2023-06-07,dividend,-3943.96
2947,582,2025-06-15,fee,-918.46
2948,583,2025-05-08,dividend,8366.75
2949,583,2024-10-03,deposit,1997.89
2950,584,2025-06-16,withdrawal,5646.41
2951,584,2025-02-15,dividend,-633.4
2952,584,2023-04-01,deposit,9964.08
2953,584,2023-09-05,fee,8040.42
2954,584,2025-05-06,dividend,5523.99
2955,584,2024-03-07,dividend,-4150.21
2956,585,2025-05-12,fee,5860.79
2957,585,2023-09-15,fee,4603.98
2958,586,2024-11-13,dividend,7544.44
2959,586,2023-03-27,fee,-4806.11
2960,586,2023-09-06,dividend,3786.76
2961,586,2024-08-28,withdrawal,1506.51
2962,587,2025-03-10,deposit,7393.91
2963,587,2024-07-28,dividend,4099.61
2964,587,2024-09-13,dividend,2784.5
2965,587,2023-02-13,dividend,4024.93
2966,588,2024-08-12,deposit,-3576.3
2967,588,2024-01-05,withdrawal,3701.83
2968,588,2025-04-14,dividend,906.18
2969,588,2023-12-22,deposit,4706.33
2970,588,2025-05-22,dividend,1911.14
2971,588,2024-02-13,deposit,7197.41
2972,589,2024-11-16,dividend,8621.22
2973,589,2024-08-03,withdrawal,-2288.93
2974,589,2023-04-12,fee,-615.85
2975,589,2025-04-01,dividend,-4574.38
2976,589,2025-05-19,dividend,8364.17
2977,589,2025-04-18,fee,5245.18
2978,589,2023-09-12,fee,-850.51
2979,590,2023-11-29,deposit,1873.07
2980,590,2025-02-26,fee,6904.62
2981,590,2024-07-25,withdrawal,6562.13
2982,590,2025-01-28,fee,1019.81
2983,590,2025-03-10,fee,7232.04
2984,590,2025-05-27,dividend,-3666.96
2985,590,2024-09-23,fee,3073.52
2986,590,2023-11-21,withdrawal,7430.25
2987,591,2024-10-16,deposit,1090.98
2988,591,2024-10-16,dividend,-2207.12
2989,592,2023-09-29,withdrawal,7839.64
2990,592,2023-12-26,dividend,55.02
2991,592,2024-01-06,dividend,6321.56
2992,592,2023-11-27,withdrawal,-4761.09
2993,592,2024-08-18,withdrawal,-342.09
2994,593,2025-02-13,fee,3398.82
2995,593,2024-02-12,withdrawal,4277.06
2996,593,2023-07-23,deposit,-3599.54
2997,593,2025-05-22,dividend,-1049.45
2998,593,2024-06-29,fee,306.99
2999,593,2024-01-30,withdrawal,-3445.61
3000,594,2024-09-20,fee,3551.6
3001,594,2023-11-28,deposit,9991.58
3002,594,2025-04-25,dividend,-4388.41
3003,594,2024-11-14,withdrawal,9890.16
3004,594,2024-05-21,deposit,-1632.97
3005,594,2023-09-09,withdrawal,8127.04
3006,594,2024-10-25,dividend,7172.88
3007,595,2023-10-31,deposit,-1344.8
3008,595,2025-05-28,deposit,4183.31
3009,595,2024-02-29,dividend,3344.84
3010,596,2024-02-27,withdrawal,-2209.13
3011,596,2024-10-04,dividend,3631.85
3012,596,2025-02-03,dividend,-1077.62
3013,596,2025-04-02,fee,7025.88
3014,596,2024-01-15,dividend,467.72
3015,596,2023-11-24,withdrawal,3105.54
3016,597,2023-11-26,withdrawal,7899.17
3017,597,2025-03-25,withdrawal,3074.13
3018,598,2025-03-14,deposit,9782.56
3019,598,2024-07-02,dividend,-297.73
3020,598,2025-01-07,withdrawal,225.14
3021,599,2024-04-21,withdrawal,-963.0
3022,599,2024-04-16,deposit,4282.09
3023,599,2024-08-28,dividend,1542.76
3024,599,2023-01-23,withdrawal,3399.38
3025,599,2023-12-22,deposit,2149.4
3026,599,2023-03-07,withdrawal,5230.11
3027,599,2025-01-06,deposit,-858.64
3028,600,2024-12-31,deposit,3966.08
3029,600,2024-12-22,dividend,6465.48
3030,600,2024-02-10,withdrawal,-1771.94
3031,600,2023-11-14,dividend,3075.94
3032,601,2023-12-05,fee,-1511.53
3033,601,2023-05-28,dividend,6494.5
3034,601,2025-06-02,fee,-4898.37
3035,601,2024-12-30,deposit,6316.99
3036,601,2025-03-04,deposit,9660.31
3037,601,2024-06-26,deposit,1205.67
3038,601,2025-01-20,withdrawal,-2080.72
3039,602,2025-05-05,withdrawal,-2281.43
3040,602,2025-01-16,dividend,-3207.5
3041,602,2023-04-07,deposit,9192.21
3042,602,2025-04-04,dividend,1113.61
3043,602,2023-05-22,dividend,7708.98
3044,602,2023-04-09,withdrawal,-332.07
3045,603,2025-06-19,dividend,-1219.79
3046,603,2023-07-08,deposit,-1092.42
3047,603,2023-08-21,withdrawal,268.01
3048,604,2023-12-14,deposit,1775.91
3049,604,2024-06-20,deposit,-1133.48
3050,604,2024-07-24,deposit,-4112.81
3051,604,2023-04-08,fee,-2472.3
3052,604,2023-01-05,deposit,-97.11
3053,604,2023-01-29,fee,7000.57
3054,604,2025-05-29,fee,-3959.16
3055,605,2024-10-13,withdrawal,4313.09
3056,605,2024-07-02,withdrawal,-1724.39
3057,605,2023-04-10,fee,8081.46
3058,606,2024-08-10,fee,-2346.08
3059,606,2024-12-24,dividend,7689.6
3060,606,2024-06-03,withdrawal,-2767.25
3061,607,2023-02-01,dividend,4331.24
3062,607,2025-04-06,deposit,9013.72
3063,607,2023-04-21,fee,235.81
3064,607,2024-08-27,withdrawal,2777.33
3065,607,2024-05-24,deposit,-2102.6
3066,607,2024-09-19,withdrawal,8799.99
3067,607,2024-11-05,dividend,3219.71
3068,607,2025-03-13,dividend,1719.03
3069,608,2023-12-13,deposit,-1306.67
3070,608,2023-09-03,withdrawal,9405.81
3071,609,2025-03-24,withdrawal,1064.27
3072,609,2023-03-02,fee,8749.16
3073,609,2025-04-10,dividend,7654.02
3074,609,2025-05-18,deposit,2797.66
3075,609,2024-06-23,fee,3444.95
3076,610,2025-02-14,dividend,3195.72
3077,610,2023-10-17,withdrawal,-195.25
3078,610,2025-02-20,dividend,-2029.38
3079,610,2024-02-18,dividend,1527.08
3080,610,2024-05-17,deposit,-4642.49
3081,610,2023-11-26,deposit,3418.79
3082,610,2023-11-10,dividend,2464.22
3083,611,2025-02-28,fee,5260.79
3084,611,2024-06-24,deposit,7468.86
3085,611,2023-04-02,withdrawal,-393.2
3086,611,2024-10-18,withdrawal,-295.2
3087,611,2024-07-01,deposit,-4580.55
3088,611,2024-01-30,fee,-2176.41
3089,611,2025-04-23,deposit,7380.91
3090,611,2025-01-26,dividend,2625.62
3091,612,2024-06-04,withdrawal,562.36
3092,612,2023-08-08,deposit,-3520.24
3093,612,2023-08-15,withdrawal,5686.16
3094,612,2025-01-01,deposit,-1945.88
3095,612,2024-08-07,withdrawal,4606.32
3096,612,2023-02-16,deposit,8831.3
3097,612,2024-12-06,withdrawal,-3255.03
3098,612,2023-01-05,fee,8565.94
3099,613,2023-07-01,fee,9806.28
3100,613,2024-01-16,withdrawal,8763.76
3101,613,2023-02-15,dividend,-2661.07
3102,613,2024-09-28,withdrawal,5027.99
3103,613,2024-11-27,dividend,3558.1
3104,613,2023-07-29,fee,9104.09
3105,613,2024-02-24,fee,5354.22
3106,614,2024-01-22,dividend,-828.7
3107,614,2025-04-16,withdrawal,6688.38
3108,614,2024-09-06,fee,-4843.55
3109,614,2023-02-12,dividend,5440.03
3110,614,2023-05-12,dividend,4944.45
3111,615,2024-10-14,deposit,-3284.29
3112,615,2025-03-21,withdrawal,2328.05
3113,615,2024-07-03,withdrawal,-89.32
3114,616,2024-11-28,fee,5725.35
3115,616,2023-10-19,dividend,3043.9
3116,616,2025-05-26,fee,3551.63
3117,616,2025-02-18,deposit,-3208.99
3118,616,2023-03-30,withdrawal,3321.25
3119,616,2023-07-25,dividend,-3093.27
3120,616,2024-04-25,deposit,2182.3
3121,617,2023-02-08,withdrawal,7496.42
3122,617,2023-03-27,withdrawal,6438.12
3123,618,2023-09-05,deposit,1539.23
3124,618,2024-03-24,fee,6075.19
3125,618,2024-09-03,dividend,6536.9
3126,618,2025-02-25,withdrawal,-1843.53
3127,618,2023-02-14,fee,3532.02
3128,618,2023-12-16,withdrawal,7892.31
3129,618,2023-06-29,fee,251.76
3130,618,2024-10-21,withdrawal,-4153.58
3131,619,2023-10-26,withdrawal,2583.92
3132,619,2023-07-08,withdrawal,4408.2
3133,619,2024-11-04,fee,5817.72
3134,619,2025-06-11,deposit,1607.96
3135,619,2024-09-08,withdrawal,2928.35
3136,620,2023-05-27,withdrawal,3206.85
3137,620,2023-02-28,fee,-3329.51
3138,620,2024-02-24,deposit,2770.71
3139,620,2024-09-25,deposit,5807.24
3140,620,2024-01-15,fee,-4423.55
3141,620,2024-12-01,deposit,-1495.07
3142,621,2024-07-30,deposit,-4123.74
3143,621,2025-02-26,dividend,3504.32
3144,621,2025-02-19,withdrawal,4424.3
3145,621,2023-01-21,deposit,4732.94
3146,621,2024-08-08,dividend,4671.85
3147,622,2024-04-05,dividend,8653.62
3148,622,2024-11-30,withdrawal,2358.44
3149,622,2023-12-20,fee,9701.97
3150,622,2024-05-05,dividend,8791.4
3151,623,2024-07-03,dividend,8191.66
3152,623,2023-05-28,withdrawal,-697.05
3153,623,2024-02-02,withdrawal,9987.11
3154,624,2025-01-27,fee,-4685.94
3155,624,2023-05-28,fee,-4361.68
3156,624,2024-12-28,dividend,8197.08
3157,625,2024-02-16,withdrawal,-3124.64
3158,625,2023-08-02,fee,9128.22
3159,625,2024-03-03,dividend,1908.72
3160,625,2024-03-30,dividend,9285.61
3161,625,2024-01-08,dividend,67.02
3162,625,2023-05-17,dividend,5849.62
3163,625,2023-09-09,withdrawal,-1745.61
3164,625,2024-08-05,withdrawal,-2080.97
3165,626,2024-04-19,fee,3223.08
3166,626,2024-01-19,dividend,4660.0
3167,626,2024-02-07,withdrawal,-2880.03
3168,626,2024-07-09,deposit,4783.56
3169,626,2025-05-02,fee,9335.99
3170,626,2023-02-22,dividend,-2008.85
3171,626,2024-07-18,fee,8348.87
3172,626,2024-06-13,dividend,1476.76
6,1,2024-01-15,withdrawal,-3799.4
43,9,2024-11-23,deposit,9336.7
